 ,Label,Area,XM,YM,Major,Minor,Angle
170,20220622_D12_1.tif:4,187,107.227,567.981,16.226,14.674,82.981
171,20220622_D12_1.tif:4,191,343.458,567.421,15.768,15.423,61.965
172,20220622_D12_1.tif:4,177,813.201,566.901,15.440,14.596,171.521
173,20220622_D12_1.tif:4,179,860.573,614.506,15.244,14.951,1.775
174,20220622_D12_1.tif:4,207,391.036,616.104,16.523,15.951,87.138
175,20220622_D12_1.tif:4,202,626.361,615.842,16.330,15.750,117.830
176,20220622_D12_1.tif:4,204,155.000,616.853,16.398,15.840,61.802
177,20220622_D12_1.tif:4,205,744.056,684.515,16.370,15.945,146.886
178,20220622_D12_1.tif:4,193,36.117,685.635,16.192,15.176,39.554
179,20220622_D12_1.tif:4,213,273.251,685.857,16.865,16.080,69.889
180,20220622_D12_1.tif:4,216,509.236,685.037,16.801,16.369,27.780
181,20220622_D12_1.tif:5,211,225.870,26.182,16.874,15.922,107.334
182,20220622_D12_1.tif:5,215,460.681,26.593,16.866,16.230,90.881
183,20220622_D12_1.tif:5,207,694.635,27.268,16.620,15.858,29.340
184,20220622_D12_1.tif:5,204,108.113,96.534,16.707,15.547,101.371
185,20220622_D12_1.tif:5,212,343.000,96.151,16.691,16.172,90.000
186,20220622_D12_1.tif:5,202,577.678,96.366,16.464,15.622,64.037
187,20220622_D12_1.tif:5,190,811.311,96.821,15.964,15.154,31.605
188,20220622_D12_1.tif:5,194,155.546,144.211,16.341,15.116,121.518
189,20220622_D12_1.tif:5,204,390.941,144.583,16.477,15.764,86.597
190,20220622_D12_1.tif:5,203,625.776,145.367,16.277,15.880,44.448
191,20220622_D12_1.tif:5,184,859.886,146.207,16.108,14.544,9.929
192,20220622_D12_1.tif:5,183,37.090,213.642,15.794,14.752,106.452
193,20220622_D12_1.tif:5,205,272.978,213.856,16.500,15.819,96.113
194,20220622_D12_1.tif:5,201,508.356,214.002,16.474,15.535,72.575
195,20220622_D12_1.tif:5,193,742.407,214.241,16.037,15.323,50.165
196,20220622_D12_1.tif:5,198,225.965,261.803,16.271,15.494,87.228
197,20220622_D12_1.tif:5,198,461.045,261.899,16.232,15.531,70.294
198,20220622_D12_1.tif:5,189,695.569,262.013,15.756,15.273,32.551
199,20220622_D12_1.tif:5,185,107.241,331.646,15.935,14.781,100.193
200,20220622_D12_1.tif:5,197,343.561,331.708,16.348,15.343,92.399
201,20220622_D12_1.tif:5,189,578.421,331.669,16.024,15.018,58.373
202,20220622_D12_1.tif:5,177,812.116,331.924,15.713,14.343,16.703
203,20220622_D12_1.tif:5,194,391.211,380.284,16.139,15.305,71.104
204,20220622_D12_1.tif:5,192,626.344,379.786,15.757,15.514,106.992
205,20220622_D12_1.tif:5,188,155.372,380.394,15.691,15.255,61.078
206,20220622_D12_1.tif:5,173,860.211,380.095,15.233,14.460,6.070
207,20220622_D12_1.tif:5,196,273.306,449.199,16.123,15.478,67.317
208,20220622_D12_1.tif:5,198,508.894,449.071,16.166,15.594,72.363
209,20220622_D12_1.tif:5,170,36.724,449.759,15.239,14.204,94.080
210,20220622_D12_1.tif:5,195,743.003,449.485,16.157,15.366,4.239
211,20220622_D12_1.tif:5,189,225.521,497.807,15.945,15.092,76.773
212,20220622_D12_1.tif:5,192,461.464,497.766,15.892,15.382,95.943
213,20220622_D12_1.tif:5,183,696.227,497.369,15.544,14.990,147.367
214,20220622_D12_1.tif:5,193,578.661,567.148,15.823,15.530,38.247
215,20220622_D12_1.tif:5,186,107.274,567.909,16.095,14.714,81.245
216,20220622_D12_1.tif:5,191,343.458,567.421,15.768,15.423,61.965
217,20220622_D12_1.tif:5,179,813.277,566.936,15.659,14.555,167.172
218,20220622_D12_1.tif:5,177,860.494,614.506,15.043,14.981,8.335
219,20220622_D12_1.tif:5,207,391.036,616.104,16.523,15.951,87.138
220,20220622_D12_1.tif:5,201,626.351,615.803,16.222,15.776,122.021
221,20220622_D12_1.tif:5,205,155.032,616.876,16.361,15.953,64.531
222,20220622_D12_1.tif:5,205,744.129,684.539,16.345,15.969,161.152
223,20220622_D12_1.tif:5,213,273.251,685.857,16.865,16.080,69.889
224,20220622_D12_1.tif:5,218,509.234,684.977,16.855,16.468,30.436
225,20220622_D12_1.tif:5,194,36.041,685.696,16.343,15.114,31.389
226,20220622_D12_1.tif:6,209,225.859,26.246,16.765,15.873,110.199
227,20220622_D12_1.tif:6,215,460.709,26.621,16.731,16.361,90.887
228,20220622_D12_1.tif:6,209,694.596,27.299,16.662,15.971,28.379
229,20220622_D12_1.tif:6,204,108.069,96.471,16.783,15.476,98.760
230,20220622_D12_1.tif:6,214,342.981,96.220,16.856,16.164,85.856
231,20220622_D12_1.tif:6,202,577.678,96.366,16.464,15.622,64.037
232,20220622_D12_1.tif:6,193,811.262,96.894,16.053,15.308,36.705
233,20220622_D12_1.tif:6,195,155.587,144.218,16.486,15.060,111.458
234,20220622_D12_1.tif:6,202,391.010,144.584,16.503,15.585,86.687
235,20220622_D12_1.tif:6,202,625.743,145.386,16.178,15.898,51.910
236,20220622_D12_1.tif:6,184,859.886,146.207,16.108,14.544,9.929
237,20220622_D12_1.tif:6,184,37.098,213.685,15.922,14.714,105.531
238,20220622_D12_1.tif:6,205,272.978,213.856,16.500,15.819,96.113
239,20220622_D12_1.tif:6,200,508.380,213.970,16.375,15.551,76.168
240,20220622_D12_1.tif:6,192,742.427,214.172,16.193,15.097,63.682
241,20220622_D12_1.tif:6,197,226.003,261.810,16.307,15.382,86.110
242,20220622_D12_1.tif:6,197,460.987,261.957,16.157,15.525,81.384
243,20220622_D12_1.tif:6,188,695.559,262.053,15.725,15.222,22.972
244,20220622_D12_1.tif:6,184,107.299,331.630,15.973,14.667,104.553
245,20220622_D12_1.tif:6,197,343.561,331.708,16.348,15.343,92.399
246,20220622_D12_1.tif:6,188,578.436,331.676,15.775,15.173,51.832
247,20220622_D12_1.tif:6,178,812.135,331.966,15.681,14.453,16.312
248,20220622_D12_1.tif:6,195,391.182,380.254,16.130,15.392,76.397
249,20220622_D12_1.tif:6,193,626.334,379.826,15.853,15.501,94.929
250,20220622_D12_1.tif:6,189,155.410,380.410,15.650,15.376,57.895
251,20220622_D12_1.tif:6,173,860.211,380.095,15.233,14.460,6.070
252,20220622_D12_1.tif:6,195,273.285,449.233,16.009,15.509,70.316
253,20220622_D12_1.tif:6,196,508.847,449.056,16.047,15.551,72.788
254,20220622_D12_1.tif:6,173,36.760,449.766,15.305,14.392,87.677
255,20220622_D12_1.tif:6,195,743.003,449.485,16.157,15.366,4.239
256,20220622_D12_1.tif:6,188,225.654,497.809,15.817,15.134,81.648
257,20220622_D12_1.tif:6,194,461.515,497.804,16.163,15.282,88.153
258,20220622_D12_1.tif:6,184,696.272,497.304,15.579,15.038,158.334
259,20220622_D12_1.tif:6,192,578.651,567.109,15.843,15.431,30.195
260,20220622_D12_1.tif:6,177,813.161,566.839,15.312,14.718,172.329
261,20220622_D12_1.tif:6,188,107.287,567.936,16.153,14.819,79.142
262,20220622_D12_1.tif:6,191,343.458,567.421,15.768,15.423,61.965
263,20220622_D12_1.tif:6,181,860.533,614.500,15.303,15.060,134.932
264,20220622_D12_1.tif:6,207,391.036,616.104,16.523,15.951,87.138
265,20220622_D12_1.tif:6,200,626.470,615.805,16.243,15.678,116.178
266,20220622_D12_1.tif:6,206,155.063,616.835,16.483,15.913,55.959
267,20220622_D12_1.tif:6,218,509.257,684.968,16.900,16.424,41.857
268,20220622_D12_1.tif:6,207,744.085,684.524,16.358,16.112,135.383
269,20220622_D12_1.tif:6,213,273.251,685.857,16.865,16.080,69.889
270,20220622_D12_1.tif:6,192,36.115,685.677,16.172,15.116,34.767
271,20220622_D12_1.tif:7,210,225.843,26.210,16.885,15.835,110.705
272,20220622_D12_1.tif:7,216,460.718,26.583,16.840,16.331,87.013
273,20220622_D12_1.tif:7,208,694.630,27.308,16.642,15.913,35.492
274,20220622_D12_1.tif:7,202,108.074,96.550,16.563,15.528,100.022
275,20220622_D12_1.tif:7,214,342.967,96.220,16.869,16.152,81.413
276,20220622_D12_1.tif:7,203,577.712,96.387,16.423,15.738,65.212
277,20220622_D12_1.tif:7,192,811.302,96.901,16.030,15.250,42.822
278,20220622_D12_1.tif:7,198,155.566,144.293,16.689,15.106,112.468
279,20220622_D12_1.tif:7,203,391.007,144.638,16.547,15.620,86.960
280,20220622_D12_1.tif:7,202,625.728,145.347,16.252,15.826,49.418
281,20220622_D12_1.tif:7,186,859.882,146.210,16.029,14.775,8.550
282,20220622_D12_1.tif:7,186,37.113,213.694,16.050,14.756,98.843
283,20220622_D12_1.tif:7,201,272.933,213.908,16.411,15.594,95.143
284,20220622_D12_1.tif:7,200,508.380,213.970,16.375,15.551,76.168
285,20220622_D12_1.tif:7,192,742.396,214.182,16.073,15.209,64.079
286,20220622_D12_1.tif:7,197,225.931,261.825,16.265,15.421,92.313
287,20220622_D12_1.tif:7,198,461.030,261.909,16.164,15.596,68.456
288,20220622_D12_1.tif:7,190,695.589,262.095,15.838,15.274,24.099
289,20220622_D12_1.tif:7,186,107.263,331.699,16.071,14.736,99.527
290,20220622_D12_1.tif:7,197,343.551,331.713,16.380,15.313,90.665
291,20220622_D12_1.tif:7,188,578.394,331.702,15.900,15.054,59.981
292,20220622_D12_1.tif:7,179,812.092,331.969,15.800,14.425,14.825
293,20220622_D12_1.tif:7,188,155.340,380.383,15.679,15.267,78.089
294,20220622_D12_1.tif:7,193,391.231,380.246,16.018,15.341,73.214
295,20220622_D12_1.tif:7,193,626.334,379.826,15.853,15.501,94.929
296,20220622_D12_1.tif:7,171,860.254,380.167,15.273,14.256,13.057
297,20220622_D12_1.tif:7,193,273.288,449.189,15.980,15.377,74.598
298,20220622_D12_1.tif:7,197,508.881,449.033,16.117,15.563,64.394
299,20220622_D12_1.tif:7,171,36.629,449.787,15.281,14.248,78.688
300,20220622_D12_1.tif:7,194,742.969,449.505,16.080,15.361,179.265
301,20220622_D12_1.tif:7,192,225.594,497.771,16.089,15.195,77.025
302,20220622_D12_1.tif:7,193,461.479,497.728,15.983,15.374,89.484
303,20220622_D12_1.tif:7,185,696.305,497.365,15.688,15.015,158.099
304,20220622_D12_1.tif:7,192,578.682,567.182,15.865,15.409,36.033
305,20220622_D12_1.tif:7,179,813.232,566.885,15.511,14.693,163.623
306,20220622_D12_1.tif:7,186,107.210,567.876,16.173,14.644,85.655
307,20220622_D12_1.tif:7,191,343.458,567.421,15.768,15.423,61.965
308,20220622_D12_1.tif:7,179,860.500,614.500,15.269,14.927,156.801
309,20220622_D12_1.tif:7,206,391.024,616.141,16.422,15.972,92.067
310,20220622_D12_1.tif:7,202,626.376,615.772,16.203,15.873,113.329
311,20220622_D12_1.tif:7,204,155.000,616.853,16.398,15.840,61.802
312,20220622_D12_1.tif:7,218,509.252,684.968,16.882,16.442,41.238
313,20220622_D12_1.tif:7,205,744.085,684.602,16.369,15.946,167.013
314,20220622_D12_1.tif:7,213,273.251,685.857,16.865,16.080,69.889
315,20220622_D12_1.tif:7,191,36.144,685.647,16.054,15.148,32.634
316,20220622_D12_1.tif:8,210,225.843,26.210,16.885,15.835,110.705
317,20220622_D12_1.tif:8,216,460.718,26.583,16.840,16.331,87.013
318,20220622_D12_1.tif:8,207,694.558,27.254,16.611,15.866,28.800
319,20220622_D12_1.tif:8,204,108.069,96.471,16.783,15.476,98.760
320,20220622_D12_1.tif:8,213,342.993,96.190,16.807,16.136,87.579
321,20220622_D12_1.tif:8,206,577.791,96.350,16.620,15.782,62.513
322,20220622_D12_1.tif:8,192,811.260,96.854,16.049,15.232,31.605
323,20220622_D12_1.tif:8,195,155.541,144.254,16.402,15.137,117.544
324,20220622_D12_1.tif:8,203,391.007,144.638,16.547,15.620,86.960
325,20220622_D12_1.tif:8,202,625.728,145.347,16.252,15.826,49.418
326,20220622_D12_1.tif:8,187,859.832,146.297,16.224,14.676,14.158
327,20220622_D12_1.tif:8,184,37.054,213.707,15.991,14.651,99.045
328,20220622_D12_1.tif:8,204,272.946,213.833,16.482,15.760,89.936
329,20220622_D12_1.tif:8,201,508.356,214.002,16.474,15.535,72.575
330,20220622_D12_1.tif:8,192,742.417,214.281,16.033,15.247,44.243
331,20220622_D12_1.tif:8,196,225.893,261.821,16.302,15.308,91.218
332,20220622_D12_1.tif:8,200,461.045,261.875,16.271,15.650,74.343
333,20220622_D12_1.tif:8,189,695.569,262.013,15.756,15.273,32.551
334,20220622_D12_1.tif:8,183,107.232,331.658,15.786,14.760,104.152
335,20220622_D12_1.tif:8,195,343.505,331.715,16.274,15.257,92.738
336,20220622_D12_1.tif:8,188,578.394,331.702,15.900,15.054,59.981
337,20220622_D12_1.tif:8,177,812.099,332.008,15.788,14.274,13.113
338,20220622_D12_1.tif:8,194,391.201,380.216,16.016,15.422,80.150
339,20220622_D12_1.tif:8,192,626.359,379.859,15.797,15.475,80.724
340,20220622_D12_1.tif:8,188,155.372,380.394,15.691,15.255,61.078
341,20220622_D12_1.tif:8,172,860.297,380.151,15.404,14.217,14.159
342,20220622_D12_1.tif:8,194,273.253,449.258,15.949,15.487,79.540
343,20220622_D12_1.tif:8,195,508.818,449.085,15.975,15.542,81.950
344,20220622_D12_1.tif:8,171,36.681,449.716,15.302,14.228,80.129
345,20220622_D12_1.tif:8,194,742.969,449.505,16.080,15.361,179.265
